political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party code,early_votes,election_votes
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Ben Armenta,,8,6
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Victor Avila,,29,40
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Dawn Buckingham,,592,410
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Weston Martinez,,65,84
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Don W. Minton,,24,31
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Jon Spiers,,40,40
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of the General Land Office,Tim Westley,,39,44
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of Agriculture,Sid Miller,,573,479
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of Agriculture,James White,,165,147
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Commissioner of Agriculture,Carey A. Counsil,,60,52
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Railroad Commissioner,Wayne Christian,,383,315
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Railroad Commissioner,Tom Slocum Jr,,102,78
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Railroad Commissioner,Sarah Stogner,,125,108
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Railroad Commissioner,Dawayne Tipton,,60,45
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Railroad Commissioner,"Marvin ""Sarge"" Summers",,65,62
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, Supreme Court, Place 3",Debra Lehrmann,,678,553
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, Supreme Court, Place 5",Rebeca Huddle,,674,543
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, Supreme Court, Place 9",David J. Schenck,,349,295
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, Supreme Court, Place 9",Evan Young,,352,293
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,661,532
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,320,263
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,370,306
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,650,530
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Member, State Board of Education, District No. 10",Tom Maynard,,653,528
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Senator, District No. 24",Lamar Lewis,,164,106
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Senator, District No. 24",Pete Flores,,316,296
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Senator, District No. 24",Raul Reyes,,336,280
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Representative,  District No. 19",Nubia Devine,,353,307
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Representative,  District No. 19",Justin Berry,,173,126
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Representative,  District No. 19",Ellen Troxclair,,302,277
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"State Representative,  District No. 19",Perla Hopkins,,24,27
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, 4th Court of Appeals District, Place No. 6",Todd McCray,,652,535
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term",Lori I. Valenzuela,,648,524
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Judge,Daniel Jones,,426,407
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Judge,Gary Neffendorf,,448,342
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Clerk,Lindsey Brown,,690,572
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Treasurer,Dana Smith,,701,564
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Surveyor,Josh W. Leamons,,241,215
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Surveyor,Don Kuhlmann,,562,461
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Justice of the Peace, Precinct No. 1",J.D. Hickman,,691,573
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Constable, Precinct No. 1",Armando Romo,,193,172
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,"Constable, Precinct No. 1",Ken Moore,,623,534
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,County Chairman,Mo Saiidi,,633,491
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 1,YES,,813,731
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 1,NO,,75,41
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 2,YES,,561,543
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 2,NO,,284,196
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 3,YES,,786,719
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 3,NO,,105,62
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 4,YES,,819,725
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 4,NO,,69,52
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 5,YES,,672,625
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 5,NO,,176,124
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 6,YES,,670,622
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 6,NO,,176,129
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 7,YES,,856,760
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 7,NO,,42,22
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 8,YES,,834,726
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 8,NO,,51,48
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 9,YES,,755,682
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 9,NO,,131,96
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 10,YES,,796,709
Republican Party,3/1/2022,Republican Primary,4,2,1 8 12,5120,Proposition 10,NO,,70,52
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"United States Representative, District No. 21",Dana Zavorka,,16,25
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"United States Representative, District No. 21",Chip Roy,,275,296
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"United States Representative, District No. 21",Robert Lowry,,18,11
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"United States Representative, District No. 21",Michael Alexander French,,11,10
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Rick Perry,,25,27
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Allen B. West,,59,108
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Kandy Kaye Horn,,5,2
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Paul Belew,,1,2
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Danny Harrison,,1,0
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Don Huffines,,20,39
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Chad Prather,,6,5
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Governor,Greg Abbott,,217,173
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Aaron Sorrells,,19,27
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Todd M. Bullis,,7,14
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Trayce Bradford,,18,43
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Dan Patrick,,244,208
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Zach Vance,,12,5
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Lieutenant Governor,Daniel Miller,,29,34
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Attorney General,George P. Bush,,83,87
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Attorney General,Louie Gohmert,,57,105
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Attorney General,Eva Guzman,,70,47
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Attorney General,Ken Paxton,,124,111
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Comptroller of Public Accounts,Glenn Hegar,,262,249
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Comptroller of Public Accounts,Mark V. Goloby,,32,38
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Rufus Lopez,,6,8
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Ben Armenta,,4,1
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Victor Avila,,21,32
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Dawn Buckingham,,212,170
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Weston Martinez,,24,42
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Don W. Minton,,7,11
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Jon Spiers,,16,25
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of the General Land Office,Tim Westley,,16,18
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of Agriculture,Sid Miller,,207,214
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of Agriculture,James White,,66,63
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Commissioner of Agriculture,Carey A. Counsil,,19,16
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Railroad Commissioner,Wayne Christian,,132,121
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Railroad Commissioner,Tom Slocum Jr,,46,36
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Railroad Commissioner,Sarah Stogner,,44,48
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Railroad Commissioner,Dawayne Tipton,,23,19
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Railroad Commissioner,"Marvin ""Sarge"" Summers",,27,43
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, Supreme Court, Place 3",Debra Lehrmann,,249,237
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, Supreme Court, Place 5",Rebeca Huddle,,247,235
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, Supreme Court, Place 9",David J. Schenck,,135,134
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, Supreme Court, Place 9",Evan Young,,124,118
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,246,234
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,124,119
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,125,129
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,240,223
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Member, State Board of Education, District No. 10",Tom Maynard,,239,230
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Senator, District No. 24",Lamar Lewis,,56,35
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Senator, District No. 24",Pete Flores,,130,124
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Senator, District No. 24",Raul Reyes,,115,152
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Representative,  District No. 19",Nubia Devine,,124,163
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Representative,  District No. 19",Justin Berry,,71,68
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Representative,  District No. 19",Ellen Troxclair,,108,93
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"State Representative,  District No. 19",Perla Hopkins,,9,6
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, 4th Court of Appeals District, Place No. 6",Todd McCray,,239,230
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term",Lori I. Valenzuela,,238,230
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Judge,Daniel Jones,,148,171
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Judge,Gary Neffendorf,,173,161
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Clerk,Lindsey Brown,,262,246
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Treasurer,Dana Smith,,258,245
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Surveyor,Josh W. Leamons,,99,112
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Surveyor,Don Kuhlmann,,195,185
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"County Commissioner, Precinct No. 2",Keith Kramer,,259,260
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice of the Peace, Precinct No. 2",Steve Wetz,,173,197
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Justice of the Peace, Precinct No. 2",Catherine Crittell Kuhlmann,,148,138
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,"Constable, Precinct No. 2",Kenny Bode,,253,250
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,County Chairman,Mo Saiidi,,241,226
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 1,YES,,309,327
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 1,NO,,26,25
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 2,YES,,207,274
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 2,NO,,108,63
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 3,YES,,278,326
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 3,NO,,52,27
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 4,YES,,307,330
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 4,NO,,18,19
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 5,YES,,245,287
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 5,NO,,73,49
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 6,YES,,246,281
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 6,NO,,74,55
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 7,YES,,317,341
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 7,NO,,14,11
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 8,YES,,312,331
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 8,NO,,18,15
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 9,YES,,281,327
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 9,NO,,48,26
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 10,YES,,290,327
Republican Party,3/1/2022,Republican Primary,1,0,2 10,2573,Proposition 10,NO,,32,17
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"United States Representative, District No. 21",Dana Zavorka,,5,1
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"United States Representative, District No. 21",Chip Roy,,107,117
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"United States Representative, District No. 21",Robert Lowry,,13,6
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"United States Representative, District No. 21",Michael Alexander French,,1,3
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Rick Perry,,4,5
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Allen B. West,,42,34
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Kandy Kaye Horn,,0,0
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Paul Belew,,0,1
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Danny Harrison,,1,0
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Don Huffines,,11,11
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Chad Prather,,0,5
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Governor,Greg Abbott,,70,74
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Aaron Sorrells,,16,12
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Todd M. Bullis,,5,2
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Trayce Bradford,,8,11
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Dan Patrick,,77,82
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Zach Vance,,3,1
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Lieutenant Governor,Daniel Miller,,16,15
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Attorney General,George P. Bush,,23,34
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Attorney General,Louie Gohmert,,36,28
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Attorney General,Eva Guzman,,11,17
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Attorney General,Ken Paxton,,58,50
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Comptroller of Public Accounts,Glenn Hegar,,107,97
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Comptroller of Public Accounts,Mark V. Goloby,,9,11
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Rufus Lopez,,3,2
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Ben Armenta,,2,1
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Victor Avila,,12,8
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Dawn Buckingham,,70,80
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Weston Martinez,,17,15
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Don W. Minton,,2,3
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Jon Spiers,,8,2
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of the General Land Office,Tim Westley,,4,12
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of Agriculture,Sid Miller,,72,77
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of Agriculture,James White,,29,21
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Commissioner of Agriculture,Carey A. Counsil,,10,10
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Railroad Commissioner,Wayne Christian,,58,47
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Railroad Commissioner,Tom Slocum Jr,,15,15
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Railroad Commissioner,Sarah Stogner,,13,11
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Railroad Commissioner,Dawayne Tipton,,12,7
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Railroad Commissioner,"Marvin ""Sarge"" Summers",,13,16
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, Supreme Court, Place 3",Debra Lehrmann,,96,91
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, Supreme Court, Place 5",Rebeca Huddle,,95,89
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, Supreme Court, Place 9",David J. Schenck,,51,55
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, Supreme Court, Place 9",Evan Young,,55,39
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Judge, Court of Criminal Appeals, Place 2",Mary Lou Keel,,97,93
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Judge, Court of Criminal Appeals, Place 5",Clint Morgan,,60,34
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Judge, Court of Criminal Appeals, Place 5",Scott Walker,,43,60
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Judge, Court of Criminal Appeals, Place 6","Jesse F. McClure, III",,96,91
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Member, State Board of Education, District No. 10",Tom Maynard,,95,93
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Senator, District No. 24",Lamar Lewis,,29,16
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Senator, District No. 24",Pete Flores,,40,58
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Senator, District No. 24",Raul Reyes,,51,44
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Representative,  District No. 19",Nubia Devine,,57,45
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Representative,  District No. 19",Justin Berry,,33,25
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Representative,  District No. 19",Ellen Troxclair,,29,52
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"State Representative,  District No. 19",Perla Hopkins,,4,1
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, 4th Court of Appeals District, Place No. 6",Todd McCray,,97,88
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice, 4th Court of Appeals District, Place No. 7 Unexpired Term",Lori I. Valenzuela,,96,89
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Judge,Daniel Jones,,65,71
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Judge,Gary Neffendorf,,57,48
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Clerk,Lindsey Brown,,99,95
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Treasurer,Dana Smith,,99,93
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Surveyor,Josh W. Leamons,,38,31
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Surveyor,Don Kuhlmann,,70,72
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice of the Peace, Precinct No. 3",Richard (Ricky) Priess,,60,51
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice of the Peace, Precinct No. 3",Linda Meier McCann,,49,54
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Justice of the Peace, Precinct No. 3",Nick Hopkins,,11,9
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,"Constable, Precinct No. 3",Hilario A. Villa Sr,,100,95
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,County Chairman,Mo Saiidi,,100,84
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 1,YES,,117,113
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 1,NO,,11,10
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 2,YES,,81,88
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 2,NO,,41,30
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 3,YES,,112,117
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 3,NO,,17,7
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 4,YES,,118,117
Republican Party,3/1/2022,Republican Primary,0,0,3,1272,Proposition 4,NO,,10,6
