"PCT 035" ,90 ,"Mayor - Josephine" ,10 ,"Mike Holmes" ,"NP" ,"Polling" ,2 ,
"Election Total" ,100 ,"Alderman, Place 3  - Josephine" ,20 ,"Bill Miller" ,"NP" ,"Early" ,46 ,
"Election Total" ,100 ,"Alderman, Place 3  - Josephine" ,20 ,"Bill Miller" ,"NP" ,"Mail" ,3 ,
"Election Total" ,100 ,"Alderman, Place 3  - Josephine" ,20 ,"Bill Miller" ,"NP" ,"Total" ,101 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,10 ,"Angela D. Gay" ,"NP" ,"Polling" ,56 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,10 ,"Angela D. Gay" ,"NP" ,"Paper" ,0 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,10 ,"Angela D. Gay" ,"NP" ,"Early" ,53 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,10 ,"Angela D. Gay" ,"NP" ,"Mail" ,0 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,10 ,"Angela D. Gay" ,"NP" ,"Total" ,109 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,20 ,"Keith A. Koop" ,"NP" ,"Polling" ,58 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,20 ,"Keith A. Koop" ,"NP" ,"Paper" ,0 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,20 ,"Keith A. Koop" ,"NP" ,"Early" ,52 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,20 ,"Keith A. Koop" ,"NP" ,"Mail" ,4 ,
"Election Total" ,110 ,"Alderman, Place 5 - Josephine" ,20 ,"Keith A. Koop" ,"NP" ,"Total" ,114 ,
