Political_Subdivision,Election_Date,Election_Name,Total Provisional Ballots,Total Provisional Ballots Counted,precinct_number,reg_voters,race_name,candidate_name,Party_Code,early_votes,election_votes
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,0
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,0
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,0
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Member State Board of Education, District No. 9",Keven M. Ellis,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Member State Board of Education, District No. 9",Brenda Davis,DEM,0,0
Hopkins County,11/3/20,General,,,1 - MGISD,0,"State Representative, District No. 2",Bryan Slaton,REP,0,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"State Representative, District No. 2",Bill Brannon,DEM,0,0
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Justice, 6th Court of Appeals District, Place No. 3",Ralph K. Burgess,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"District Judge, 62nd Judicial District",Will Biard,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,County Attorney,Dustanna Hyde Rabe,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,Sheriff,Lewis Tatum,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"County Commissioner,
Precinct No. 1",Mickey Barker,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,"Constable, Precinct No. 1",Norman Colyer,REP,1,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,School Trustee,Clark L. May,,0,3
Hopkins County,11/3/20,General,,,1 - MGISD,0,School Trustee,Lee Roy Stracener,,0,1
Hopkins County,11/3/20,General,,,1 - MGISD,0,School Trustee,Mike Hasten,,0,2
Hopkins County,11/3/20,General,,,1 - MGISD,0,School Trustee,Cole W. Middleton,,0,2
Hopkins County,11/3/20,General,,,1 - MGISD,0,School Trustee,Ryan Claxton,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,423,68
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,133,23
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,8,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,1
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,BRIAN CARROLL,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,President and Vice President,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,John Cornyn,REP,408,63
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,"Mary ""MJ"" Hegar",DEM,130,23
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,Kerry Douglas McKennon,LIB,11,5
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,David B. Collins,GRN,1,1
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,Rejected write-ins,,1,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,United States Senator,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",Pat Fallon,REP,415,66
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",Russell Foster,DEM,120,21
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",Lou Antonelli,LIB,12,3
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",TRACY JONES,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"United States Representative, District No. 4",Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1 - CITY SS,0,Railroad Commissioner,"James ""Jim"" Wright",REP,410,64
Hopkins County,11/3/20,General,,,1 - CITY SS,0,Railroad Commissioner,Chrysta Castañeda,DEM,119,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,Railroad Commissioner,Matt Sterett,LIB,15,2
Hopkins County,11/3/20,General,,,1 - CITY SS,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,2,3
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,418,60
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,124,23
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Chief Justice, Supreme Court",Mark Ash,LIB,7,5
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,427,67
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,121,20
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,417,59
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,122,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,9,5
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,413,59
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,120,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,11,4
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,411,59
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,130,27
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,417,62
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,123,24
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,412,60
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,124,25
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Member State Board of Education, District No. 9",Keven M. Ellis,REP,412,60
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Member State Board of Education, District No. 9",Brenda Davis,DEM,133,26
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"State Representative, District No. 2",Bryan Slaton,REP,407,65
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"State Representative, District No. 2",Bill Brannon,DEM,134,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Justice, 6th Court of Appeals District, Place No. 3",Ralph K. Burgess,REP,447,72
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,465,75
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"District Judge, 62nd Judicial District",Will Biard,REP,445,73
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,454,74
Hopkins County,11/3/20,General,,,1 - CITY SS,0,County Attorney,Dustanna Hyde Rabe,REP,459,73
Hopkins County,11/3/20,General,,,1 - CITY SS,0,Sheriff,Lewis Tatum,REP,461,75
Hopkins County,11/3/20,General,,,1 - CITY SS,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,462,75
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"County Commissioner,
Precinct No. 1",Mickey Barker,REP,454,72
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"Constable, Precinct No. 1",Norman Colyer,REP,457,75
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 1",Jay W. Julian,,204,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 1",Mark Bradley,,112,15
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 1",Vanessa Diosdado,,98,22
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 1",Justin M. Brown,,33,6
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 5",Ricardo Chavarria,,113,30
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 5",Gary Spraggins,,322,39
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 2",Harold Nash Sr.,,413,63
Hopkins County,11/3/20,General,,,1 - CITY SS,0,"City Council, Place No. 3",Oscar Aguilar,,436,71
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,2,8
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,0,4
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,0,0
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,BRIAN CARROLL,,0,0
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,President and Vice President,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,United States Senator,John Cornyn,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,United States Senator,"Mary ""MJ"" Hegar",DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,United States Senator,Kerry Douglas McKennon,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,United States Senator,David B. Collins,GRN,0,0
Hopkins County,11/3/20,General,,,1A,0,United States Senator,Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,United States Senator,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",Pat Fallon,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",Russell Foster,DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",Lou Antonelli,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",TRACY JONES,,0,0
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,"United States Representative, District No. 4",Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A,0,Railroad Commissioner,"James ""Jim"" Wright",REP,2,7
Hopkins County,11/3/20,General,,,1A,0,Railroad Commissioner,Chrysta Castañeda,DEM,0,5
Hopkins County,11/3/20,General,,,1A,0,Railroad Commissioner,Matt Sterett,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,Railroad Commissioner,"Katija ""Kat"" Gruene",GRN,0,0
Hopkins County,11/3/20,General,,,1A,0,"Chief Justice, Supreme Court",Nathan Hecht,REP,2,7
Hopkins County,11/3/20,General,,,1A,0,"Chief Justice, Supreme Court",Amy Clark Meachum,DEM,0,5
Hopkins County,11/3/20,General,,,1A,0,"Chief Justice, Supreme Court",Mark Ash,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Jane Bland,REP,1,8
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 6
Unexpired Term",Kathy Cheng,DEM,0,4
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 7",Jeff Boyd,REP,2,8
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 7",Staci Williams,DEM,0,4
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 7",William Bryan Strange III,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 8",Brett Busby,REP,2,7
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 8",Gisela D. Triana,DEM,0,5
Hopkins County,11/3/20,General,,,1A,0,"Justice, Supreme Court, Place No. 8",Tom Oxford,LIB,0,0
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 3",Bert Richardson,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 3",Elizabeth Davis Frizell,DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 4",Kevin Patrick Yeary,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 4",Tina Clinton,DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 9",David Newell,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,"Judge, Court of Criminal Appeals, Place No. 9",Brandon Birmingham,DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,"Member State Board of Education, District No. 9",Keven M. Ellis,REP,2,8
Hopkins County,11/3/20,General,,,1A,0,"Member State Board of Education, District No. 9",Brenda Davis,DEM,0,4
Hopkins County,11/3/20,General,,,1A,0,"State Representative, District No. 2",Bryan Slaton,REP,2,9
Hopkins County,11/3/20,General,,,1A,0,"State Representative, District No. 2",Bill Brannon,DEM,0,3
Hopkins County,11/3/20,General,,,1A,0,"Justice, 6th Court of Appeals District, Place No. 3",Ralph K. Burgess,REP,2,10
Hopkins County,11/3/20,General,,,1A,0,"District Judge, 8th Judicial District",Eddie Northcutt,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,"District Judge, 62nd Judicial District",Will Biard,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,"District Attorney, 8th Judicial District",Will Ramsay,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,County Attorney,Dustanna Hyde Rabe,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,Sheriff,Lewis Tatum,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,County Tax Assessor-Collector,Debbie Pogue Mitchell,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,"County Commissioner,
Precinct No. 1",Mickey Barker,REP,1,10
Hopkins County,11/3/20,General,,,1A,0,"Constable, Precinct No. 1",Norman Colyer,REP,1,10
Hopkins County,11/3/20,General,1,,1A - CITY SS,0,President and Vice President,"Donald J. Trump
Michael R. Pence",REP,859,102
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,"Joseph R. Biden
Kamala D. Harris",DEM,216,25
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,"Jo Jorgensen
Jeremy ""Spike"" Cohen",LIB,9,3
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,"Howie Hawkins
Angela Walker",GRN,2,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,BRIAN CARROLL,,1,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,Rejected write-ins,,1,1
Hopkins County,11/3/20,General,,,1A - CITY SS,0,President and Vice President,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,John Cornyn,REP,868,102
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,"Mary ""MJ"" Hegar",DEM,189,23
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,Kerry Douglas McKennon,LIB,13,2
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,David B. Collins,GRN,6,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,United States Senator,Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",Pat Fallon,REP,845,99
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",Russell Foster,DEM,184,21
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",Lou Antonelli,LIB,16,6
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",TRACY JONES,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",Rejected write-ins,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,"United States Representative, District No. 4",Unassigned write-ins,,0,0
Hopkins County,11/3/20,General,,,1A - CITY SS,0,Railroad Commissioner,"James ""Jim"" Wright",REP,857,103
Hopkins County,11/3/20,General,,,1A - CITY SS,0,Railroad Commissioner,Chrysta Castañeda,DEM,186,21
Hopkins County,11/3/20,General,,,1A - CITY SS,0,Railroad Commissioner,Matt Sterett,LIB,13,4
