tbContestName,Textbox25,Textbox29,Textbox33,ChoiceName,ChoicePartyNames,ID1__Votes,ID1__VotesP,ID2__Votes,ID2__VotesP,ID3__Votes,ID3__VotesP,Textbox46,Textbox54,Textbox31,Textbox32,Textbox34,Textbox35,Textbox36,Textbox38,Textbox47,Textbox55,Textbox3,Textbox5,Textbox7,Textbox13,Textbox17,Textbox19,Textbox22,Textbox49,Textbox50,Textbox56,Textbox87,Textbox93,Textbox53,Textbox57,Textbox59,Textbox61,Textbox67,Textbox69,Textbox71,Textbox73,Textbox75,Textbox81
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Katelyn Green,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,6,100.00%,1,100.00%,7,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Trey Hill,,0,0.00%,6,100.00%,1,100.00%,7,100.00%,0,0.00%,6,100.00%,1,100.00%,7,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,7,70.00%,8,57.14%,15,62.50%,0,0.00%,10,100.00%,14,100.00%,24,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,3,30.00%,6,42.86%,9,37.50%,0,0.00%,10,100.00%,14,100.00%,24,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,4,80.00%,4,36.36%,8,50.00%,0,0.00%,5,100.00%,11,100.00%,16,100.00%,0,5,3,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,0,0.00%,4,36.36%,4,25.00%,0,0.00%,5,100.00%,11,100.00%,16,100.00%,0,5,3,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,1,20.00%,3,27.27%,4,25.00%,0,0.00%,5,100.00%,11,100.00%,16,100.00%,0,5,3,8,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,8,61.54%,31,63.27%,39,62.90%,0,0.00%,13,100.00%,49,100.00%,62,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,5,38.46%,18,36.73%,23,37.10%,0,0.00%,13,100.00%,49,100.00%,62,100.00%,0,0,1,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,1,14.29%,9,27.27%,10,25.00%,0,0.00%,7,100.00%,33,100.00%,40,100.00%,0,6,17,23,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,4,57.14%,12,36.36%,16,40.00%,0,0.00%,7,100.00%,33,100.00%,40,100.00%,0,6,17,23,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,2,28.57%,12,36.36%,14,35.00%,0,0.00%,7,100.00%,33,100.00%,40,100.00%,0,6,17,23,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 4 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Ed Fortuna,,0,0.00%,12,100.00%,37,74.00%,49,79.03%,0,0.00%,12,100.00%,50,100.00%,62,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 4 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Nastassia Colette Ruffino,,0,0.00%,0,0.00%,13,26.00%,13,20.97%,0,0.00%,12,100.00%,50,100.00%,62,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 5 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jennifer Anne Hurn Mitchell,,0,0.00%,0,0.00%,18,36.73%,18,30.00%,0,0.00%,11,100.00%,49,100.00%,60,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"City Council, Place 5 - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Kenneth Reed,,0,0.00%,11,100.00%,31,63.27%,42,70.00%,0,0.00%,11,100.00%,49,100.00%,60,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,4,100.00%,2,100.00%,6,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,4,100.00%,2,100.00%,6,100.00%,0,0.00%,4,100.00%,2,100.00%,6,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,22,48.89%,12,30.77%,34,40.00%,1,100.00%,45,100.00%,39,100.00%,85,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,1,100.00%,23,51.11%,27,69.23%,51,60.00%,1,100.00%,45,100.00%,39,100.00%,85,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,1,100.00%,13,36.11%,11,34.38%,25,36.23%,1,100.00%,36,100.00%,32,100.00%,69,100.00%,0,10,7,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,7,19.44%,11,34.38%,18,26.09%,1,100.00%,36,100.00%,32,100.00%,69,100.00%,0,10,7,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,16,44.44%,10,31.25%,26,37.68%,1,100.00%,36,100.00%,32,100.00%,69,100.00%,0,10,7,17,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,7,43.75%,9,56.25%,16,50.00%,0,0.00%,16,100.00%,16,100.00%,32,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,9,56.25%,7,43.75%,16,50.00%,0,0.00%,16,100.00%,16,100.00%,32,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,7,50.00%,4,26.67%,11,37.93%,0,0.00%,14,100.00%,15,100.00%,29,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,4,28.57%,8,53.33%,12,41.38%,0,0.00%,14,100.00%,15,100.00%,29,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,3,21.43%,3,20.00%,6,20.69%,0,0.00%,14,100.00%,15,100.00%,29,100.00%,0,2,1,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,5,45.45%,15,78.95%,20,66.67%,0,0.00%,11,100.00%,19,100.00%,30,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,6,54.55%,4,21.05%,10,33.33%,0,0.00%,11,100.00%,19,100.00%,30,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,1,10.00%,2,12.50%,3,11.54%,0,0.00%,10,100.00%,16,100.00%,26,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,2,20.00%,3,18.75%,5,19.23%,0,0.00%,10,100.00%,16,100.00%,26,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,7,70.00%,11,68.75%,18,69.23%,0,0.00%,10,100.00%,16,100.00%,26,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Katelyn Green,,0,0.00%,5,50.00%,13,68.42%,18,62.07%,0,0.00%,10,100.00%,19,100.00%,29,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Trey Hill,,0,0.00%,5,50.00%,6,31.58%,11,37.93%,0,0.00%,10,100.00%,19,100.00%,29,100.00%,0,1,0,1,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,1,100.00%,0,0.00%,1,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,15,35.71%,7,31.82%,22,33.85%,1,100.00%,42,100.00%,22,100.00%,65,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,1,100.00%,27,64.29%,15,68.18%,43,66.15%,1,100.00%,42,100.00%,22,100.00%,65,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,9,25.00%,5,35.71%,14,27.45%,1,100.00%,36,100.00%,14,100.00%,51,100.00%,0,6,8,14,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,9,25.00%,4,28.57%,13,25.49%,1,100.00%,36,100.00%,14,100.00%,51,100.00%,0,6,8,14,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,1,100.00%,18,50.00%,5,35.71%,24,47.06%,1,100.00%,36,100.00%,14,100.00%,51,100.00%,0,6,8,14,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,22,55.00%,11,47.83%,33,52.38%,0,0.00%,40,100.00%,23,100.00%,63,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,18,45.00%,12,52.17%,30,47.62%,0,0.00%,40,100.00%,23,100.00%,63,100.00%,0,1,2,3,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,12,30.77%,10,43.48%,22,35.48%,0,0.00%,39,100.00%,23,100.00%,62,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,9,23.08%,7,30.43%,16,25.81%,0,0.00%,39,100.00%,23,100.00%,62,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,18,46.15%,6,26.09%,24,38.71%,0,0.00%,39,100.00%,23,100.00%,62,100.00%,0,2,2,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,16,76.19%,13,61.90%,29,69.05%,0,0.00%,21,100.00%,21,100.00%,42,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,5,23.81%,8,38.10%,13,30.95%,0,0.00%,21,100.00%,21,100.00%,42,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,6,30.00%,4,22.22%,10,26.32%,0,0.00%,20,100.00%,18,100.00%,38,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,2,10.00%,2,11.11%,4,10.53%,0,0.00%,20,100.00%,18,100.00%,38,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,12,60.00%,12,66.67%,24,63.16%,0,0.00%,20,100.00%,18,100.00%,38,100.00%,0,1,3,4,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Katelyn Green,,0,0.00%,11,55.00%,6,30.00%,17,42.50%,0,0.00%,20,100.00%,20,100.00%,40,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Trey Hill,,0,0.00%,9,45.00%,14,70.00%,23,57.50%,0,0.00%,20,100.00%,20,100.00%,40,100.00%,0,1,1,2,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,26,55.32%,9,32.14%,35,46.67%,0,0.00%,47,100.00%,28,100.00%,75,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,21,44.68%,19,67.86%,40,53.33%,0,0.00%,47,100.00%,28,100.00%,75,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,11,28.95%,7,28.00%,18,28.57%,0,0.00%,38,100.00%,25,100.00%,63,100.00%,0,9,3,12,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,12,31.58%,10,40.00%,22,34.92%,0,0.00%,38,100.00%,25,100.00%,63,100.00%,0,9,3,12,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,15,39.47%,8,32.00%,23,36.51%,0,0.00%,38,100.00%,25,100.00%,63,100.00%,0,9,3,12,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jason Hessbrook,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Harlan Bearden,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
"Trustee, Place 3, 4 Year Term - Vote for none or one",Absentee Voting,Early Voting,Election Day Voting,Jim Mack Taylor,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Katelyn Green,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Mayor - Vote for none or one,Absentee Voting,Early Voting,Election Day Voting,Trey Hill,,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,0,0.00%,2,50.00%,2,50.00%,0,0.00%,0,0.00%,4,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,0,0.00%,2,50.00%,2,50.00%,0,0.00%,0,0.00%,4,100.00%,4,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,For,,0,0.00%,15,62.50%,4,30.77%,19,51.35%,0,0.00%,24,100.00%,13,100.00%,37,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
Rains County Proposition A,Absentee Voting,Early Voting,Election Day Voting,Against,,0,0.00%,9,37.50%,9,69.23%,18,48.65%,0,0.00%,24,100.00%,13,100.00%,37,100.00%,0,0,0,0,0,0,0,0,0,0,0,0,Rejected write-in votes:,0,0,0,0,Unresolved write-in votes:,0,0,0,0
