political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 3,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 3,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 4,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 4,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 5,DEM,For,4,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 5,DEM,Against,0,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 6,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 6,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 7,DEM,For,3,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 7,DEM,Against,0,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 8,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 8,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 9,DEM,For,3,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 9,DEM,Against,1,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 10,DEM,For,4,7
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 10,DEM,Against,0,1
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 11,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 11,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 12,DEM,For,4,8
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,10 - BS22,1007,Democratic Party Proposition 12,DEM,Against,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,U. S. Senator,DEM,Sema Hernandez,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,U. S. Senator,DEM,Beto O'Rourke,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,U. S. Senator,DEM,Edward Kimbrough,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"U. S. Representative, District 22",DEM,Margarita Ruiz Johnson,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"U. S. Representative, District 22",DEM,Steve Brown,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"U. S. Representative, District 22",DEM,Sri Preston Kulkarni,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"U. S. Representative, District 22",DEM,Letitia Plummer,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"U. S. Representative, District 22",DEM,Mark Gibson,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,"Cedric Davis, Sr.",0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Grady Yarbrough,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Joe Mumbach,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,James Jolly Clark,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Andrew White,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Lupe Valdez,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Tom Wakely,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Jeffrey Payne,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Governor,DEM,Adrian Ocegueda,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Lieutenant Governor,DEM,Mike Collier,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Lieutenant Governor,DEM,Michael Cooper,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Attorney General,DEM,Justin Nelson,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Comptroller of Public Accounts,DEM,Tim Mahoney,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Comptroller of Public Accounts,DEM,Joi Chevalier,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Commissioner of the General Land Office,DEM,Miguel Suazo,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Commissioner of the General Land Office,DEM,Tex Morgan,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Commissioner of Agriculture,DEM,Kim Olson,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Railroad Commissioner,DEM,Roman McAllen,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,Railroad Commissioner,DEM,Chris Spellmon,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, Supreme Court, Place 2",DEM,Steven Kirkland,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, Supreme Court, Place 4",DEM,R.K. Sandill,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, Supreme Court, Place 6",DEM,Kathy Cheng,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Presiding Judge, Court of Criminal Appeals",DEM,Maria T. (Terri) Jackson,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Judge, Court of Criminal Appeals, Place 7",DEM,Ramona Franklin,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Member, State Board of Education, District 7",DEM,"Elizabeth ""Eliz"" Markowitz",0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"State Representative, District 29",DEM,Dylan Wilde Forbis,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"State Representative, District 29",DEM,James Presley,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 1st Court of Appeals District, Place 2",DEM,Gordon Goodman,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 1st Court of Appeals District, Place 6",DEM,Sarah Beth Landau,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 1st Court of Appeals District, Place 7",DEM,Julie Countiss,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 1st Court of Appeals District, Place 8",DEM,Richard Hightower,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 1st Court of Appeals District, Place 9",DEM,Peter Kelly,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 14th Court of Appeals District, Place 3",DEM,Jerry Zimmerer,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 14th Court of Appeals District, Place 3",DEM,"Joseph R. Willie, II",0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 14th Court of Appeals District, Place 4",DEM,Charles Spain,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 14th Court of Appeals District, Place 5",DEM,Frances Bourliot,0,0
BRAZORIA COUNTY,3/6/2018,Democratic Party Primary Election,,,11 - BS10,5,"Justice, 14th Court of Appeals District, Place 6",DEM,Meagan Hassan,0,0
