"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","REFERENDA ITEM #3 ON CLIMATE","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","REFERENDA ITEM #4 ON THE VOTING RIGHTS ACT","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","REFERENDA ITEM #5 ON CAMPUS CARRY","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","REFERENDA ITEM #6 ON COMPREHENSIVE IMMIGRATION REFORM","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","President","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","President","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","President","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","United States Representative, District 14","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Railroad Commissioner","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Railroad Commissioner","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, Supreme Court, Place 3","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, Supreme Court, Place 5","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, Supreme Court, Place 9","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Judge, Court of Criminal Appeals, Place 2","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Judge, Court of Criminal Appeals, Place 5","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Judge, Court of Criminal Appeals, Place 6","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","State Senator, District 4","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","State Senator, District 11","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","State Representative, District 23","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","State Representative, District 24","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Chief Justice, 1st Court of Appeals District","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, 1st Court of Appeals District, Place 4","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, 14th Court of Appeals District, Place 2","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice, 14th Court of Appeals District, Place 9","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","District Judge, 10th Judicial District","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","District Judge, 56th Judicial District","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","District Judge, 405th Judicial District","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Sheriff","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","County Tax Assessor-Collector","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","County Commissioner, Precinct No. 1","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Justice of the Peace, Precinct No. 4","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Constable, Precinct No. 1","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Constable, Precinct No. 2","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Constable, Precinct No. 4","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Galveston County Republican Party Chair","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Precinct Chair #167","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Precinct Chair #306","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Precinct Chair #457","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Proposition 1","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Proposition 2","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Proposition 3","","","","","","","","","","","","","","","",""
"","","Page 1 of 1","03/31/2016 04:56 PM","","","","","Proposition 4","","","","","","","","","","","","","","","",""
