political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,precinct_name,reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,6,15
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,7,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,5,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,12,19
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RAILROAD COMMISSIONER - REP,Ryan Sitton,9,17
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RAILROAD COMMISSIONER - REP,Becky Berger,8,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RAILROAD COMMISSIONER - REP,Wayne Christian,16,21
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RAILROAD COMMISSIONER - REP,Malachi Boyuls,6,11
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,20,43
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,19,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,16,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,23,45
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,36,52
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,22,42
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,16,17
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,23,33
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,16,23
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,15,32
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,9,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,12,12
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",18,29
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,4,4,101,4348,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,19,23
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,36,51
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,4,4,101,4348,COUNTY JUDGE - REP,Mike McNamara,34,50
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RELIGIOUS FREEDOM,Yes,35,66
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,RELIGIOUS FREEDOM,No,3,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,SECOND AMENDMENT,Yes,28,59
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,SECOND AMENDMENT,No,11,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,FRANCHISE TAX,Yes,31,52
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,FRANCHISE TAX,No,8,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,WELFARE REFORM,Yes,32,60
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,WELFARE REFORM,No,6,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,NO LAWMAKER EXCEPTIONS,Yes,38,66
Travis County Republican Primary Election,3/4/2014,Joint General Election,4,4,101,4348,NO LAWMAKER EXCEPTIONS,No,1,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Linda Vega,1,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Reid Reasor,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,John Cornyn,10,6
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Dwayne Stovall,1,4
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Steve Stockman,1,5
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Chris Mapp,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,1,1,102,938,UNITED STATES SENATOR - REP,Ken Cope,0,1
CONGRESSIONAL DISTRICT 21 - R,3/4/2014,Joint General Election,1,1,102,938,"DISTRICT 17, UNITED STATES REPRESENTATIVE - REP",Bill Flores,13,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,GOVERNOR - REP,Miriam Martinez,0,0
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,GOVERNOR - REP,Greg Abbott,13,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,GOVERNOR - REP,Lisa Fritsch,0,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,GOVERNOR - REP,SECEDE Kilgore,0,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,LIEUTENANT GOVERNOR - REP,Jerry Patterson,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,LIEUTENANT GOVERNOR - REP,David Dewhurst,2,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,LIEUTENANT GOVERNOR - REP,Todd Staples,3,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,LIEUTENANT GOVERNOR - REP,Dan Patrick,6,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,ATTORNEY GENERAL - REP,Dan Branch,3,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,ATTORNEY GENERAL - REP,Ken Paxton,5,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,ATTORNEY GENERAL - REP,Barry Smitherman,5,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Harvey Hilderbran,3,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Raul Torres,0,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Debra Medina,4,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,6,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,David Watts,2,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,11,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF AGRICULTURE - REP,J. Allen Carnes,1,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,3,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,1,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,1,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,6,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RAILROAD COMMISSIONER - REP,Ryan Sitton,5,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RAILROAD COMMISSIONER - REP,Becky Berger,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RAILROAD COMMISSIONER - REP,Wayne Christian,6,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RAILROAD COMMISSIONER - REP,Malachi Boyuls,0,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,5,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,7,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,1,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,11,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,12,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,7,9
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,4,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,8,10
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,2,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,8,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,0,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,2,7
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,1,1,102,938,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",8,9
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,1,1,102,938,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,2,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"DISTRICT 50, STATE REPRESENTATIVE - REP",Mike VanDeWalle,13,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,12,13
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,1,1,102,938,COUNTY JUDGE - REP,Mike McNamara,12,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RELIGIOUS FREEDOM,Yes,13,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,RELIGIOUS FREEDOM,No,0,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,SECOND AMENDMENT,Yes,11,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,SECOND AMENDMENT,No,2,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,FRANCHISE TAX,Yes,10,12
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,FRANCHISE TAX,No,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,WELFARE REFORM,Yes,12,11
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,WELFARE REFORM,No,1,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,NO LAWMAKER EXCEPTIONS,Yes,13,15
Travis County Republican Primary Election,3/4/2014,Joint General Election,1,1,102,938,NO LAWMAKER EXCEPTIONS,No,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Linda Vega,3,3
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Reid Reasor,1,1
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,John Cornyn,26,41
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Dwayne Stovall,4,3
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Steve Stockman,15,11
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Chris Mapp,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,2,2,103,1599,UNITED STATES SENATOR - REP,Ken Cope,1,1
CONGRESSIONAL DISTRICT 17 - R,3/4/2014,Joint General Election,2,2,103,1599,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",Michael McCaul,49,48
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,GOVERNOR - REP,Miriam Martinez,1,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,GOVERNOR - REP,Greg Abbott,44,49
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,GOVERNOR - REP,Lisa Fritsch,4,3
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,GOVERNOR - REP,SECEDE Kilgore,0,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,LIEUTENANT GOVERNOR - REP,Jerry Patterson,9,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,LIEUTENANT GOVERNOR - REP,David Dewhurst,19,26
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,LIEUTENANT GOVERNOR - REP,Todd Staples,5,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,LIEUTENANT GOVERNOR - REP,Dan Patrick,17,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,ATTORNEY GENERAL - REP,Dan Branch,14,28
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,ATTORNEY GENERAL - REP,Ken Paxton,21,15
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,ATTORNEY GENERAL - REP,Barry Smitherman,14,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Harvey Hilderbran,14,14
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Raul Torres,3,1
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Debra Medina,7,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,23,29
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,David Watts,16,21
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,32,34
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF AGRICULTURE - REP,J. Allen Carnes,4,7
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF AGRICULTURE - REP,Tommy Merritt,10,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF AGRICULTURE - REP,Joe Cotten,9,8
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF AGRICULTURE - REP,Eric Opiela,2,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,21,19
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RAILROAD COMMISSIONER - REP,Ryan Sitton,18,16
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RAILROAD COMMISSIONER - REP,Becky Berger,13,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RAILROAD COMMISSIONER - REP,Wayne Christian,13,22
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RAILROAD COMMISSIONER - REP,Malachi Boyuls,4,2
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"CHIEF JUSTICE, SUPREME COURT - REP",Nathan Hecht,29,30
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"CHIEF JUSTICE, SUPREME COURT - REP",Robert Talton,18,21
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Joe Pool,12,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 6, JUSTICE, SUPREME COURT, UNEXPIRED TERM - REP",Jeff Brown,35,35
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 7, JUSTICE, SUPREME COURT - REP",Jeff Boyd,43,45
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 8, JUSTICE, SUPREME COURT - REP",Phil Johnson,27,30
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 8, JUSTICE, SUPREME COURT - REP",Sharon McCally,20,21
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Bert Richardson,29,29
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 3, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Walther,15,16
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Kevin Patrick Yeary,27,21
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jani Jo Wood,11,5
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 4, JUDGE, COURT OF CRIMINAL APPEALS - REP",Richard Dean Davis,7,21
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP","W.C. ""Bud"" Kirkendall",32,28
SENATE DISTRICT 25 - R,3/4/2014,Joint General Election,2,2,103,1599,"PLACE 9, JUDGE, COURT OF CRIMINAL APPEALS - REP",David Newell,11,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"DISTRICT 50, STATE REPRESENTATIVE - REP",Mike VanDeWalle,46,45
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,"CHIEF JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jeff Rose,40,43
COMMISSIONER PRECINCT 2 - R,3/4/2014,Joint General Election,2,2,103,1599,COUNTY JUDGE - REP,Mike McNamara,39,43
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RELIGIOUS FREEDOM,Yes,47,55
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,RELIGIOUS FREEDOM,No,0,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,SECOND AMENDMENT,Yes,41,47
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,SECOND AMENDMENT,No,5,13
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,FRANCHISE TAX,Yes,37,40
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,FRANCHISE TAX,No,10,18
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,WELFARE REFORM,Yes,46,53
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,WELFARE REFORM,No,3,6
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,NO LAWMAKER EXCEPTIONS,Yes,49,59
Travis County Republican Primary Election,3/4/2014,Joint General Election,2,2,103,1599,NO LAWMAKER EXCEPTIONS,No,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Linda Vega,0,3
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Reid Reasor,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,John Cornyn,42,25
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Dwayne Stovall,2,6
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Steve Stockman,10,10
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Curt Cleaver,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Chris Mapp,0,0
CONGRESSIONAL DISTRICT 10 - R,3/4/2014,Joint General Election,3,3,104,1205,UNITED STATES SENATOR - REP,Ken Cope,2,2
CONGRESSIONAL DISTRICT 17 - R,3/4/2014,Joint General Election,3,3,104,1205,"DISTRICT 10, UNITED STATES REPRESENTATIVE - REP",Michael McCaul,50,38
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,3,104,1205,GOVERNOR - REP,Miriam Martinez,1,4
Travis County Republican Primary Election,3/4/2014,Joint General Election,3,3,104,1205,GOVERNOR - REP,Greg Abbott,53,33
