Precinct,Choice,Votes,CastTotal,UnderVotes,OverVotes,InvalidVotes,RejectedCategoryName,RejectedWriteInVotes,UnresolvedCategoryName,UnresolvedWriteInVotes,VotingTypeName,PrecinctBallotsCast_VT1,VotingTypeName3,PrecinctBallotsCast_VT2,VotingTypeName4,PrecinctBallotsCast_VT3,VotingTypeName5,PrecinctBallotsCast_VT4,VotingTypeName6,PrecinctBallotsCast_VT5,TotalBallotsCast,RegisteredVotes,TurnoutPercentage
132,"Dan McQueen, REP",11,16,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,4,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,16,728,2.20%
134,"Michael Rodriguez, REP",4,20,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,25,"1,714",1.46%
134,"Dan McQueen, REP",16,20,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,25,"1,714",1.46%
136,"Michael Rodriguez, REP",16,29,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,21, Ballots Cast,0, Ballots Cast,0,31,"2,895",1.07%
136,"Dan McQueen, REP",13,29,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,21, Ballots Cast,0, Ballots Cast,0,31,"2,895",1.07%
140,"Michael Rodriguez, REP",2,6,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,7, Ballots Cast,0, Ballots Cast,0,9,"3,161",0.28%
140,"Dan McQueen, REP",4,6,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,7, Ballots Cast,0, Ballots Cast,0,9,"3,161",0.28%
142,"Michael Rodriguez, REP",0,1,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,2,"2,992",0.07%
142,"Dan McQueen, REP",1,1,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,2,"2,992",0.07%
145,"Michael Rodriguez, REP",1,7,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,7,988,0.71%
145,"Dan McQueen, REP",6,7,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,1,Election Day Voting Ballots Cast,6, Ballots Cast,0, Ballots Cast,0,7,988,0.71%
203,"Michael Rodriguez, REP",23,49,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,40, Ballots Cast,0, Ballots Cast,0,54,"3,210",1.68%
203,"Dan McQueen, REP",26,49,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,40, Ballots Cast,0, Ballots Cast,0,54,"3,210",1.68%
204,"Michael Rodriguez, REP",15,28,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,20, Ballots Cast,0, Ballots Cast,0,28,"1,189",2.35%
204,"Dan McQueen, REP",13,28,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,8,Election Day Voting Ballots Cast,20, Ballots Cast,0, Ballots Cast,0,28,"1,189",2.35%
205,"Michael Rodriguez, REP",30,70,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,6,Early Voting Ballots Cast,27,Election Day Voting Ballots Cast,39, Ballots Cast,0, Ballots Cast,0,72,"3,379",2.13%
205,"Dan McQueen, REP",40,70,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,6,Early Voting Ballots Cast,27,Election Day Voting Ballots Cast,39, Ballots Cast,0, Ballots Cast,0,72,"3,379",2.13%
206,"Michael Rodriguez, REP",12,47,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,25,Election Day Voting Ballots Cast,24, Ballots Cast,0, Ballots Cast,0,53,"2,784",1.90%
206,"Dan McQueen, REP",35,47,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,25,Election Day Voting Ballots Cast,24, Ballots Cast,0, Ballots Cast,0,53,"2,784",1.90%
217,"Michael Rodriguez, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,29,0.00%
217,"Dan McQueen, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,29,0.00%
218,"Michael Rodriguez, REP",1,1,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,1,19,5.26%
218,"Dan McQueen, REP",0,1,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,1,19,5.26%
220,"Michael Rodriguez, REP",57,105,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,37,Election Day Voting Ballots Cast,72, Ballots Cast,0, Ballots Cast,0,111,"3,153",3.52%
220,"Dan McQueen, REP",48,105,6,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,37,Election Day Voting Ballots Cast,72, Ballots Cast,0, Ballots Cast,0,111,"3,153",3.52%
221,"Michael Rodriguez, REP",16,39,13,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,18,Election Day Voting Ballots Cast,21, Ballots Cast,0, Ballots Cast,0,52,"3,002",1.73%
221,"Dan McQueen, REP",23,39,13,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,13,Early Voting Ballots Cast,18,Election Day Voting Ballots Cast,21, Ballots Cast,0, Ballots Cast,0,52,"3,002",1.73%
223,"Michael Rodriguez, REP",23,57,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,21,Election Day Voting Ballots Cast,36, Ballots Cast,0, Ballots Cast,0,60,"2,684",2.24%
223,"Dan McQueen, REP",34,57,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,21,Election Day Voting Ballots Cast,36, Ballots Cast,0, Ballots Cast,0,60,"2,684",2.24%
227,"Michael Rodriguez, REP",26,55,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,21,Election Day Voting Ballots Cast,36, Ballots Cast,0, Ballots Cast,0,59,"2,848",2.07%
227,"Dan McQueen, REP",29,55,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,21,Election Day Voting Ballots Cast,36, Ballots Cast,0, Ballots Cast,0,59,"2,848",2.07%
228,"Michael Rodriguez, REP",16,45,8,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,23,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,53,"2,089",2.54%
228,"Dan McQueen, REP",29,45,8,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,23,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,53,"2,089",2.54%
231,"Michael Rodriguez, REP",17,47,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,10,Election Day Voting Ballots Cast,33, Ballots Cast,0, Ballots Cast,0,51,"3,247",1.57%
231,"Dan McQueen, REP",30,47,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,10,Election Day Voting Ballots Cast,33, Ballots Cast,0, Ballots Cast,0,51,"3,247",1.57%
252,"Michael Rodriguez, REP",13,23,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,17, Ballots Cast,0, Ballots Cast,0,28,"2,493",1.12%
252,"Dan McQueen, REP",10,23,5,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,17, Ballots Cast,0, Ballots Cast,0,28,"2,493",1.12%
253,"Michael Rodriguez, REP",18,39,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,16,Election Day Voting Ballots Cast,22, Ballots Cast,0, Ballots Cast,0,42,"2,891",1.45%
253,"Dan McQueen, REP",21,39,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,16,Election Day Voting Ballots Cast,22, Ballots Cast,0, Ballots Cast,0,42,"2,891",1.45%
254,"Michael Rodriguez, REP",29,48,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,7,Early Voting Ballots Cast,19,Election Day Voting Ballots Cast,26, Ballots Cast,0, Ballots Cast,0,52,"2,680",1.94%
254,"Dan McQueen, REP",19,48,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,7,Early Voting Ballots Cast,19,Election Day Voting Ballots Cast,26, Ballots Cast,0, Ballots Cast,0,52,"2,680",1.94%
316,"Michael Rodriguez, REP",46,121,18,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,43,Election Day Voting Ballots Cast,78, Ballots Cast,0, Ballots Cast,0,139,"2,479",5.61%
316,"Dan McQueen, REP",75,121,18,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,18,Early Voting Ballots Cast,43,Election Day Voting Ballots Cast,78, Ballots Cast,0, Ballots Cast,0,139,"2,479",5.61%
317,"Michael Rodriguez, REP",0,1,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,1,513,0.19%
317,"Dan McQueen, REP",1,1,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,1,513,0.19%
330,"Michael Rodriguez, REP",0,9,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,10,329,3.04%
330,"Dan McQueen, REP",9,9,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,2,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,10,329,3.04%
331,"Michael Rodriguez, REP",12,21,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,24,758,3.17%
331,"Dan McQueen, REP",9,21,3,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,9,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,24,758,3.17%
340,"Michael Rodriguez, REP",13,38,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,14,Election Day Voting Ballots Cast,23, Ballots Cast,0, Ballots Cast,0,42,"2,061",2.04%
340,"Dan McQueen, REP",25,38,4,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,5,Early Voting Ballots Cast,14,Election Day Voting Ballots Cast,23, Ballots Cast,0, Ballots Cast,0,42,"2,061",2.04%
351,"Michael Rodriguez, REP",5,7,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,8,"1,875",0.43%
351,"Dan McQueen, REP",2,7,1,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,8,"1,875",0.43%
372,"Michael Rodriguez, REP",1,4,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,4,251,1.59%
372,"Dan McQueen, REP",3,4,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,3,Election Day Voting Ballots Cast,1, Ballots Cast,0, Ballots Cast,0,4,251,1.59%
400,"Michael Rodriguez, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
400,"Dan McQueen, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
423,"Michael Rodriguez, REP",15,40,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,13,Election Day Voting Ballots Cast,25, Ballots Cast,0, Ballots Cast,0,42,"2,068",2.03%
423,"Dan McQueen, REP",25,40,2,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,4,Early Voting Ballots Cast,13,Election Day Voting Ballots Cast,25, Ballots Cast,0, Ballots Cast,0,42,"2,068",2.03%
LimBal Travis,"Michael Rodriguez, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
LimBal Travis,"Dan McQueen, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
LimBal Comal,"Michael Rodriguez, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
LimBal Comal,"Dan McQueen, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
Federal 35,"Michael Rodriguez, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
Federal 35,"Dan McQueen, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
100,"Ken Paxton, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
100,"George P. Bush, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
101,"Ken Paxton, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
101,"George P. Bush, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
102,"Ken Paxton, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
102,"George P. Bush, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
103,"Ken Paxton, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
103,"George P. Bush, REP",0,0,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,0,Early Voting Ballots Cast,0,Election Day Voting Ballots Cast,0, Ballots Cast,0, Ballots Cast,0,0,0,0.00%
110,"Ken Paxton, REP",42,63,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,28,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,63,"2,580",2.44%
110,"George P. Bush, REP",21,63,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,28,Election Day Voting Ballots Cast,27, Ballots Cast,0, Ballots Cast,0,63,"2,580",2.44%
112,"Ken Paxton, REP",16,27,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,27,"2,419",1.12%
112,"George P. Bush, REP",11,27,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,2,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,18, Ballots Cast,0, Ballots Cast,0,27,"2,419",1.12%
113,"Ken Paxton, REP",17,23,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,23,"2,742",0.84%
113,"George P. Bush, REP",6,23,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,3,Early Voting Ballots Cast,7,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,23,"2,742",0.84%
114,"Ken Paxton, REP",16,33,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,33,"1,889",1.75%
114,"George P. Bush, REP",17,33,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,8,Early Voting Ballots Cast,12,Election Day Voting Ballots Cast,13, Ballots Cast,0, Ballots Cast,0,33,"1,889",1.75%
115,"Ken Paxton, REP",12,19,0,0,0,Rejected write-in votes,0,Unresolved write-in votes,0,Absentee Voting Ballots Cast,1,Early Voting Ballots Cast,10,Election Day Voting Ballots Cast,8, Ballots Cast,0, Ballots Cast,0,19,"2,494",0.76%
